FDATETIME,AREANAME,CUST_ID,CUST_NAME,AREA_ID,FSTREAMID,FDVC,FP,FT
2021-04-09 08:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,24.0,2.9813,24.38
2021-04-09 09:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,75.0,3.0502,26.41
2021-04-09 10:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,30.0,2.8998,28.26
2021-04-09 11:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,17.0,3.0047,31.19
2021-04-09 12:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,12.0,3.0577,34.82
2021-04-09 13:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,61.0,3.1005,36.34
2021-04-09 14:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,29.0,2.9488,35.04
2021-04-09 15:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,28.0,3.0193,34.07
2021-04-09 16:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,46.0,3.0434,36.35
2021-04-09 17:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,28.0,2.9696,34.39
2021-04-09 18:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,16.0,3.0512,31.72
2021-04-09 19:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,10.0,3.0894,30.86
2021-04-09 20:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,49.0,3.1222,29.5
2021-04-09 21:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,24.0,2.9374,27.22
2021-04-09 22:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,16.0,3.0621,26.31
2021-04-09 23:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,10.0,3.1035,26.53
2021-04-10 00:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,35.0,3.116,26.45
2021-04-10 01:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,11.0,3.0163,25.87
2021-04-10 02:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,11.0,3.2074,25.69
2021-04-10 03:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.2499,25.7
2021-04-10 04:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,19.0,3.1992,25.55
